mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
181	181	360	360	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1473								
181	181	1441/4	1441/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1474								
181	181	721/2	721/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1475								
181	181	1443/4	1443/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1476								
181	181	361	361	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1477								
181	181	1445/4	1445/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1478								
181	181	723/2	723/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1479								
181	181	1447/4	1447/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1480								
182	182	362	362	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1481								
182	182	1449/4	1449/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1482								
182	182	725/2	725/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1483								
182	182	1451/4	1451/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1484								
182	182	363	363	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1485								
182	182	1453/4	1453/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1486								
182	182	727/2	727/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1487								
182	182	1455/4	1455/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1488								
183	183	364	364	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1489								87
183	183	1457/4	1457/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1490								87
183	183	729/2	729/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1491								
183	183	1459/4	1459/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1492								
183	183	365	365	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1493								
183	183	1461/4	1461/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1494								
183	183	731/2	731/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1495								
183	183	1463/4	1463/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1496								
184	184	366	366	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1497								88
184	184	1465/4	1465/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1498								88
184	184	733/2	733/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1499								
184	184	1467/4	1467/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1500								
184	184	367	367	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1501								
184	184	1469/4	1469/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1502								
184	184	735/2	735/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1503								
184	184	1471/4	1471/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1504								
185	185	368	368	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1505								89
185	185	1473/4	1473/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1506								89
185	185	737/2	737/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1507								89
185	185	1475/4	1475/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1508								89
185	185	369	369	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1509								
185	185	1477/4	1477/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1510								
185	185	739/2	739/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1511								
185	185	1479/4	1479/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1512								
186	186	370	370	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1513								90
186	186	1481/4	1481/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1514								90
186	186	741/2	741/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1515								90
186	186	1483/4	1483/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1516								90
186	186	371	371	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1517								
186	186	1485/4	1485/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1518								
186	186	743/2	743/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1519								
186	186	1487/4	1487/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1520								
187	187	372	372	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1521								
187	187	1489/4	1489/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1522								91
187	187	745/2	745/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1523								
187	187	1491/4	1491/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1524								92
187	187	373	373	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1525								
187	187	1493/4	1493/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1526								93
187	187	747/2	747/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1527								
187	187	1495/4	1495/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1528								94
188	188	374	374	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1529								
188	188	749/2	749/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	1530								
188	188	375	375	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1531								95
188	188	1501/4	1501/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1532								
188	188	751/2	751/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1533								96
188	188	1503/4	1503/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1534								
188	188	749/2	749/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	1535								
188	188	375	375	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1536								
188	188	751/2	751/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1537								
189	189	376	376	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1538								
189	189	753/2	753/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1539								
189	189	1507/4	1507/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1540								
189	189	377	377	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1541								
189	189	755/2	755/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1542								
189	189	376	376	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1543								
189	189	755/2	755/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1544								
190	190	378	378	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1545								97
190	190	757/2	757/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	1546								
190	190	379	379	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1547								98
190	190	759/2	759/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1548								
190	190	378	378	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1549								
190	190	378	378	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1550								
190	190	378	378	0.5	0	0	Chord	2/4	1	4	1/8	1/8	1	1551								
190	190	379	379	1.0	1/4	1/4	Chord	2/4	1	4	1/4	1/4	1	1552								
191	191	380	380	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1553								99
191	191	1521/4	1521/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1554								99
191	191	761/2	761/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1555								
191	191	1523/4	1523/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1556								
191	191	381	381	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1557								
191	191	1525/4	1525/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1558								
191	191	763/2	763/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1559								
191	191	1527/4	1527/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1560								
191	191	380	380	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1561								
192	192	382	382	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1562								100
192	192	765/2	765/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	1563								
192	192	383	383	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1564								101
192	192	767/2	767/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1565								
192	192	382	382	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1566								
192	192	382	382	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1567								
192	192	383	383	1.0	1/4	1/4	Chord	2/4	1	3	1/4	1/4	1	1568								
193	193	384	384	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1569								102
193	193	1537/4	1537/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1570								102
193	193	769/2	769/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1571								
193	193	1539/4	1539/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1572								
193	193	385	385	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1573								
193	193	1541/4	1541/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1574								
193	193	771/2	771/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1575								
193	193	1543/4	1543/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1576								
193	193	384	384	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1577								
194	194	386	386	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1578								103
194	194	1545/4	1545/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1579								103
194	194	773/2	773/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1580								
194	194	1547/4	1547/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1581								
194	194	387	387	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1582								104
194	194	1549/4	1549/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1583								104
194	194	775/2	775/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1584								
194	194	1551/4	1551/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1585								
194	194	386	386	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1586								
194	194	386	386	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1587								
195	195	388	388	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1588								105
195	195	1553/4	1553/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1589								105
195	195	777/2	777/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1590								
195	195	1555/4	1555/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1591								
195	195	389	389	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1592								106
195	195	1557/4	1557/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1593								106
195	195	779/2	779/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1594								
195	195	1559/4	1559/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1595								
196	196	390	390	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1596								107
196	196	1561/4	1561/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1597								107
196	196	781/2	781/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1598								
196	196	1563/4	1563/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1599								
196	196	391	391	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1600								108
196	196	1565/4	1565/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1601								108
196	196	783/2	783/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1602								
196	196	1567/4	1567/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1603								
197	197	392	392	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1604								
197	197	785/2	785/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1605								
197	197	1571/4	1571/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1606								
197	197	393	393	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1607								
197	197	787/2	787/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1608								
197	197	392	392	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1609								
197	197	787/2	787/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1610								
198	198	394	394	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1611								
198	198	1577/4	1577/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1612								109
198	198	789/2	789/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1613								109
198	198	1579/4	1579/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1614								
198	198	395	395	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1615								
198	198	1581/4	1581/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1616								110
198	198	791/2	791/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1617								110
198	198	1583/4	1583/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1618								
198	198	394	394	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1619								
198	198	395	395	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1620								
199	199	396	396	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1621								
199	199	1585/4	1585/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1622								111
199	199	793/2	793/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1623								111
199	199	1587/4	1587/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1624								
199	199	397	397	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1625								
199	199	1589/4	1589/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1626								112
199	199	795/2	795/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1627								112
199	199	1591/4	1591/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1628								
199	199	396	396	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1629								
199	199	397	397	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1630								
199	199	396	396	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1631								
199	199	397	397	0.5	1/4	1/4	Chord	2/4	1	3	1/8	1/8	1	1632								
200	200	398	398	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1633								
200	200	799/2	799/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1634								
200	200	398	398	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1635								
200	200	797/2	797/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	1636								
200	200	1595/4	1595/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	1637								
200	200	399	399	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1638								
200	200	799/2	799/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1639								
200	200	398	398	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1640								
200	200	799/2	799/2	0.5	3/8	3/8	Chord	2/4	1	3	1/8	1/8	1	1641								
201	201	400	400	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1642								
201	201	803/2	803/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1643								
201	201	400	400	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1644								
201	201	801/2	801/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	1645								
201	201	1603/4	1603/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	1646								
201	201	401	401	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1647								
201	201	803/2	803/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1648								
201	201	400	400	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1649								
201	201	803/2	803/2	0.5	3/8	3/8	Chord	2/4	1	3	1/8	1/8	1	1650								
202	202	402	402	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1651								
202	202	807/2	807/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1652								
202	202	402	402	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1653								
202	202	807/2	807/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1654								
202	202	402	402	0.5	0	0	Chord	2/4	1	3	1/8	1/8	1	1655								
202	202	805/2	805/2	0.25	1/8	1/8	Chord	2/4	1	3	1/16	1/16	1	1656								
202	202	1611/4	1611/4	0.25	3/16	3/16	Chord	2/4	1	3	1/16	1/16	1	1657								
202	202	403	403	0.5	1/4	1/4	Chord	2/4	1	3	1/8	1/8	1	1658								
202	202	807/2	807/2	0.5	3/8	3/8	Chord	2/4	1	3	1/8	1/8	1	1659								
203	203	404	404	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1660								
203	203	809/2	809/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	1661								
203	203	405	405	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	1662								
203	203	811/2	811/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	1663								
203	203	404	404	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1664								
203	203	809/2	809/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	1665								
203	203	405	405	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1666								
203	203	811/2	811/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	1667								
204	204	406	406	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	1668								
204	204	813/2	813/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1669								
204	204	1627/4	1627/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1670								
204	204	407	407	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1671								
204	204	1629/4	1629/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1672								
204	204	815/2	815/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1673								
204	204	1631/4	1631/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1674								
204	204	406	406	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1675								
204	204	407	407	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	1676								
205	205	408	408	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1677								
205	205	1633/4	1633/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1678								113
205	205	817/2	817/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1679								113
205	205	1635/4	1635/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1680								
205	205	409	409	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1681								
205	205	1637/4	1637/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1682								
205	205	819/2	819/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1683								
205	205	1639/4	1639/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1684								
205	205	408	408	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	1685								
206	206	410	410	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1686								
206	206	1641/4	1641/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1687								
206	206	821/2	821/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1688								
206	206	1643/4	1643/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1689								
206	206	411	411	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1690								
206	206	1645/4	1645/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1691								
206	206	823/2	823/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1692								
206	206	1647/4	1647/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1693								
207	207	412	412	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1694								114
207	207	1649/4	1649/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1695								114
207	207	825/2	825/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1696								
207	207	1651/4	1651/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1697								
207	207	413	413	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1698								
207	207	1653/4	1653/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1699								
207	207	827/2	827/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1700								
207	207	1655/4	1655/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1701								
208	208	414	414	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1702								115
208	208	1657/4	1657/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1703								115
208	208	829/2	829/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1704								
208	208	1659/4	1659/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1705								
208	208	415	415	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1706								
208	208	1661/4	1661/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1707								
208	208	831/2	831/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1708								
208	208	1663/4	1663/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1709								
209	209	416	416	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1710								116
209	209	1665/4	1665/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1711								116
209	209	833/2	833/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1712								
209	209	1667/4	1667/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1713								
209	209	417	417	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1714								
209	209	1669/4	1669/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1715								
209	209	835/2	835/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1716								
209	209	1671/4	1671/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1717								
210	210	418	418	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1718								117
210	210	1673/4	1673/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1719								117
210	210	837/2	837/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1720								
210	210	1675/4	1675/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1721								
210	210	419	419	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1722								
210	210	1677/4	1677/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1723								
210	210	839/2	839/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1724								
210	210	1679/4	1679/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1725								
211	211	420	420	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1726								118
211	211	1681/4	1681/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1727								118
211	211	841/2	841/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1728								
211	211	1683/4	1683/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1729								
211	211	421	421	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1730								
211	211	1685/4	1685/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1731								
211	211	843/2	843/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1732								
211	211	1687/4	1687/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1733								
212	212	422	422	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1734								119
212	212	1689/4	1689/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1735								119
212	212	845/2	845/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1736								
212	212	1691/4	1691/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1737								
212	212	423	423	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1738								
212	212	1693/4	1693/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1739								
212	212	847/2	847/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1740								
212	212	1695/4	1695/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1741								
213	213	424	424	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1742								120
213	213	1697/4	1697/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1743								120
213	213	849/2	849/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1744								
213	213	1699/4	1699/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1745								
213	213	425	425	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1746								
213	213	1701/4	1701/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1747								
213	213	851/2	851/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1748								
213	213	1703/4	1703/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	1749								
214	214	426	426	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	1750								121
214	214	1705/4	1705/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	1751								121
214	214	853/2	853/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	1752								
214	214	1707/4	1707/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	1753								
214	214	427	427	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	1754								
214	214	1709/4	1709/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	1755								
214	214	855/2	855/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	1756								
